,CODE,CODE Latitude,CODE Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
973,M4Y,43.6656,-79.383,Baskin-Robbins,43.66507308115074,-79.38068437615618,Ice Cream Shop
974,M4Y,43.6656,-79.383,The Men's Room,43.664445596525944,-79.38006704821788,Men's Store
975,M4Y,43.6656,-79.383,Seduction,43.66562020759618,-79.38468138721245,Adult Boutique
976,M4Y,43.6656,-79.383,Black Eagle,43.66408473971554,-79.38009823456886,Gay Bar
977,M4Y,43.6656,-79.383,Ginger,43.665371542785785,-79.38084590182032,Vietnamese Restaurant
978,M4Y,43.6656,-79.383,Piedmont Coffee Bar,43.66828640594333,-79.38252026711419,Coffee Shop
979,M4Y,43.6656,-79.383,Ethiopian House,43.6665987043968,-79.38566906742606,Ethiopian Restaurant
980,M4Y,43.6656,-79.383,Church Street Espresso,43.66829221417146,-79.38187727767004,Café
981,M4Y,43.6656,-79.383,Woody's and Sailor,43.664389684023526,-79.38036131100687,Gay Bar
982,M4Y,43.6656,-79.383,Kothur Indian Cuisine,43.66787229558206,-79.38565911153148,Indian Restaurant
983,M4Y,43.6656,-79.383,The Keg Steakhouse + Bar,43.66675618397813,-79.37830241801962,Steakhouse
984,M4Y,43.6656,-79.383,Kintaro,43.664151602498634,-79.38026409399562,Sake Bar
985,M4Y,43.6656,-79.383,Hair Of The Dog,43.66282779855822,-79.37966975971744,Gastropub
986,M4Y,43.6656,-79.383,Toronto Hemp Company,43.668419429320515,-79.38584843598086,Smoke Shop
987,M4Y,43.6656,-79.383,Burrito Bandidos,43.662962178169344,-79.38395554190546,Burrito Place
988,M4Y,43.6656,-79.383,Wish,43.66875926600152,-79.38569365317709,Restaurant
989,M4Y,43.6656,-79.383,Tokyo Sushi,43.665885330936845,-79.38697684868161,Sushi Restaurant
990,M4Y,43.6656,-79.383,Bikram Yoga Yonge,43.66820532149228,-79.38578009605408,Yoga Studio
991,M4Y,43.6656,-79.383,Cawthra Square Dog Park,43.66658331158984,-79.3800401687622,Dog Run
992,M4Y,43.6656,-79.383,Wow! Sushi,43.668514,-79.386686,Sushi Restaurant
993,M4Y,43.6656,-79.383,Central YMCA,43.663083310067655,-79.38502493214878,Distribution Center
994,M4Y,43.6656,-79.383,Out On The Street,43.668293169032786,-79.3803404783587,Men's Store
995,M4Y,43.6656,-79.383,The Yoga Sanctuary,43.661499497597596,-79.38363613350754,Yoga Studio
996,M4Y,43.6656,-79.383,Loblaws,43.661876101184674,-79.37970103481895,Supermarket
997,M4Y,43.6656,-79.383,Maple Leaf Gardens,43.661893748737334,-79.37960504532634,Historic Site
998,M4Y,43.6656,-79.383,The Anndore House,43.66880060698211,-79.38541264736057,Hotel
999,M4Y,43.6656,-79.383,The Betty Oliphant Theatre,43.6643149030362,-79.37772963287725,Theater
1000,M4Y,43.6656,-79.383,Constantine,43.668772727073986,-79.38528710685651,Mediterranean Restaurant
1001,M4Y,43.6656,-79.383,The Blake House,43.664468354131486,-79.37747087203942,American Restaurant
1002,M4Y,43.6656,-79.383,Tokyo Kitchen,43.66878262373862,-79.38515305215851,Japanese Restaurant
1003,M4Y,43.6656,-79.383,Miss Korea,43.668949890121645,-79.38616491615092,Korean Restaurant
1004,M4Y,43.6656,-79.383,Bulk Barn,43.661339682592825,-79.38268765156145,Grocery Store
1005,M4Y,43.6656,-79.383,Starbucks,43.662407,-79.385943,Coffee Shop
1006,M4Y,43.6656,-79.383,7 West Cafe,43.66866503275271,-79.38682953936424,Café
1007,M4Y,43.6656,-79.383,The Salad House,43.669508018475916,-79.38606068373156,Mediterranean Restaurant
1008,M4Y,43.6656,-79.383,Black Bear Espresso,43.66143582514135,-79.3814931962942,Coffee Shop
1009,M4Y,43.6656,-79.383,H Mart,43.66933159547631,-79.38625713488061,Grocery Store
1010,M4Y,43.6656,-79.383,Onnki Donburi,43.669757426551236,-79.3845741987884,Japanese Restaurant
1011,M4Y,43.6656,-79.383,O. Noir,43.66914465420568,-79.38250465821741,Restaurant
1012,M4Y,43.6656,-79.383,Joe Fresh,43.661956,-79.38016,Clothing Store
1013,M4Y,43.6656,-79.383,Kokoni Izakaya,43.664181433817156,-79.38025833040214,Japanese Restaurant
1014,M4Y,43.6656,-79.383,LCBO,43.66203855690188,-79.37949019078559,Liquor Store
1015,M4Y,43.6656,-79.383,Church Street Garage,43.664710240695925,-79.3803316033599,Gay Bar
1016,M4Y,43.6656,-79.383,The Drink,43.66416675815651,-79.3801489917456,Coffee Shop
1017,M4Y,43.6656,-79.383,Town Inn Suites,43.66905597213064,-79.38257311903673,Hotel
1018,M4Y,43.6656,-79.383,Flash,43.66431873076484,-79.38019013536531,Strip Club
1019,M4Y,43.6656,-79.383,Alexander Wood Statue,43.66370219409484,-79.38030123823394,Sculpture Garden
1020,M4Y,43.6656,-79.383,A&W,43.66641495866356,-79.37823495735253,Fast Food Restaurant
1021,M4Y,43.6656,-79.383,Noah's Natural Foods,43.66853209575393,-79.38588463120627,Food & Drink Shop
1022,M4Y,43.6656,-79.383,Asahi Sushi,43.66987385309732,-79.38294265075162,Sushi Restaurant
1023,M4Y,43.6656,-79.383,Croissant Tree,43.66957516951418,-79.3823307429487,Coffee Shop
1024,M4Y,43.6656,-79.383,Feed Me More Pet Foods,43.6639154537487,-79.38021337647847,Pet Store
1025,M4Y,43.6656,-79.383,Mick E. Fynn's,43.661801437206336,-79.37984242492051,Bar
1026,M4Y,43.6656,-79.383,McDonald's,43.668853535621594,-79.38596211512765,Fast Food Restaurant
1027,M4Y,43.6656,-79.383,Night Garden @ Scotiabank Nuit Blanche,43.6636961807444,-79.37737941741943,Dance Studio
1028,M8Z,43.6256,-79.5231,Fat Bastard Burrito Co.,43.62209851449942,-79.521880074884,Burrito Place
1029,M8Z,43.6256,-79.5231,Burrito Boyz,43.62179051874228,-79.52260072049648,Burrito Place
1030,M8Z,43.6256,-79.5231,Moksha Yoga Etobicoke,43.622671736892094,-79.51947824768995,Yoga Studio
1031,M8Z,43.6256,-79.5231,Shawarma Grill Express,43.62176016357076,-79.52253946724997,Middle Eastern Restaurant
1032,M8Z,43.6256,-79.5231,K & B Sushi,43.622269,-79.522485,Sushi Restaurant
1033,M8Z,43.6256,-79.5231,Mangosteens Thai Cuisine,43.621419025047864,-79.52477060788105,Thai Restaurant
1034,M8Z,43.6256,-79.5231,Royal Meats BBQ,43.62535277307904,-79.52907322434908,Burger Joint
1035,M8Z,43.6256,-79.5231,Xtreme Couture,43.62479882826459,-79.52862581113357,Gym / Fitness Center
1036,M8Z,43.6256,-79.5231,LCBO,43.623196378765826,-79.51800475603498,Liquor Store
1037,M8Z,43.6256,-79.5231,Burrito Boyz,43.62665661432599,-79.52634931800284,Burrito Place
1038,M8Z,43.6256,-79.5231,Kingsway Boxing Club,43.627254438608404,-79.52668419449365,Gym
1039,M8Z,43.6256,-79.5231,Mandarin Buffet,43.62135152741514,-79.52301534553732,Buffet
1040,M8Z,43.6256,-79.5231,Buon Giorno Cafe,43.622800844853096,-79.51932211796309,Italian Restaurant
1041,M9A,43.6662,-79.5282,TD Canada Trust,43.6625453,-79.5317488,Bank
1042,M9A,43.6662,-79.5282,Shoppers Drug Mart,43.663067,-79.531753,Pharmacy
1043,M9A,43.6662,-79.5282,Humber Valley Park,43.66482484362267,-79.52499882000663,Park
1044,M9A,43.6662,-79.5282,Humber Valley Rink,43.66482600084906,-79.5248725529118,Skating Rink
1045,M9A,43.6662,-79.5282,Thorncrest Drug Store,43.66298764333833,-79.53181698355863,Pharmacy
1046,M9A,43.6662,-79.5282,Foodland - Toronto,43.662724,-79.531984,Grocery Store
1047,M9B,43.6505,-79.5517,Subway,43.64859448039206,-79.54869374504284,Sandwich Place
1048,M9B,43.6505,-79.5517,Pizza Pizza,43.648754693274114,-79.54872638036836,Pizza Place
1049,M9B,43.6505,-79.5517,Pizza Nova,43.649092,-79.549,Pizza Place
1050,M9B,43.6505,-79.5517,Far East Chinese Food,43.649243794114106,-79.54886564950132,Chinese Restaurant
1051,M9B,43.6505,-79.5517,Victorian Garden Tea Room,43.648142634644344,-79.54912360544377,Tea Room
1052,M9B,43.6505,-79.5517,My Daily Grind,43.6501403,-79.54566030000001,Coffee Shop
1053,M9C,43.6437,-79.5767,LCBO,43.642098691959625,-79.5765915607928,Liquor Store
1054,M9C,43.6437,-79.5767,Starbucks,43.641312,-79.576924,Coffee Shop
1055,M9C,43.6437,-79.5767,The Beer Store,43.6413126,-79.5769248,Beer Store
1056,M9C,43.6437,-79.5767,Pizza Hut,43.64184465713319,-79.5765560607079,Pizza Place
1057,M9C,43.6437,-79.5767,Shoppers Drug Mart,43.641312,-79.576924,Pharmacy
1058,M9C,43.6437,-79.5767,Cafe Sympatico,43.641820470953256,-79.57672066335874,Café
1059,M9C,43.6437,-79.5767,Hasty Market,43.641870640831144,-79.5763695106309,Convenience Store
1060,M9C,43.6437,-79.5767,Burnhamthorpe Mall,43.64174083240465,-79.57689075245096,Shopping Plaza
1061,M9C,43.6437,-79.5767,Pet Valu,43.64166745232465,-79.57704986776474,Pet Store
1062,M9L,43.7598,-79.5565,Canadian Doors Manufacturing Inc,43.7591941,-79.5570956,Home Service
1063,M9L,43.7598,-79.5565,Enterprise Rent-A-Car,43.75722130425502,-79.55375756961399,Rental Car Location
1064,M5A,43.6555,-79.3626,Roselle Desserts,43.653446723052674,-79.3620167174383,Bakery
1065,M5A,43.6555,-79.3626,Tandem Coffee,43.65355870959944,-79.36180945913513,Coffee Shop
1066,M5A,43.6555,-79.3626,Figs Breakfast & Lunch,43.65567455427388,-79.3645032892494,Breakfast Spot
1067,M5A,43.6555,-79.3626,Morning Glory Cafe,43.653946942635294,-79.36114884214422,Breakfast Spot
1068,M5A,43.6555,-79.3626,Berkeley Church,43.65512324174501,-79.36587330410705,Event Space
1069,M5A,43.6555,-79.3626,The Yoga Lounge,43.65551522261721,-79.36495542526245,Yoga Studio
1070,M5A,43.6555,-79.3626,Body Blitz Spa East,43.65473505045365,-79.35987433132891,Spa
1071,M5A,43.6555,-79.3626,Sumach Espresso,43.65813540553308,-79.35951549011845,Coffee Shop
1072,M5A,43.6555,-79.3626,Sukhothai,43.658444465539525,-79.36568085121628,Thai Restaurant
1073,M5A,43.6555,-79.3626,Impact Kitchen,43.65636850543279,-79.35697968750694,Restaurant
1074,M5A,43.6555,-79.3626,Rooster Coffee,43.65189965670432,-79.36560912104514,Coffee Shop
1075,M5A,43.6555,-79.3626,Dominion Pub and Kitchen,43.65691857501867,-79.35896684476664,Pub
1076,M5A,43.6555,-79.3626,Mangia and Bevi Resto-Bar,43.652249517927686,-79.36635530500347,Italian Restaurant
1077,M5A,43.6555,-79.3626,Starbucks,43.651613,-79.364917,Coffee Shop
1078,M5A,43.6555,-79.3626,Cooper Koo Family YMCA,43.65324910177244,-79.35800826343677,Distribution Center
1079,M5A,43.6555,-79.3626,The Extension Room,43.65331304337331,-79.35972538072777,Gym / Fitness Center
1080,M5A,43.6555,-79.3626,Alumnae Theatre,43.65275554626444,-79.36475283805089,Theater
1081,M5A,43.6555,-79.3626,I Love Churros,43.65836361668554,-79.36558277878224,Food Truck
1082,M5A,43.6555,-79.3626,Vistek,43.65704640025721,-79.35966695607046,Electronics Store
1083,M5A,43.6555,-79.3626,The Beer Store,43.657773,-79.3574632,Beer Store
1084,M5A,43.6555,-79.3626,Savoury Grounds,43.656820970004496,-79.3589698353747,Coffee Shop
1085,M5A,43.6555,-79.3626,Salvation Army Thrift Store,43.65779060893759,-79.36551603602793,Thrift / Vintage Store
1086,M5A,43.6555,-79.3626,The Healthy Road,43.656264585886454,-79.35711882680904,Health Food Store
1087,M5A,43.6555,-79.3626,The Citadel,43.65899305984174,-79.36595356398837,Dance Studio
1088,M5B,43.6572,-79.3783,Page One Cafe,43.65777161112601,-79.3760725691681,Café
1089,M5B,43.6572,-79.3783,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
1090,M5B,43.6572,-79.3783,Yonge-Dundas Square,43.65605389742188,-79.38049504264389,Plaza
1091,M5B,43.6572,-79.3783,Burrito Boyz,43.656265264409015,-79.37834318376771,Burrito Place
1092,M5B,43.6572,-79.3783,Hokkaido Ramen Santouka らーめん山頭火,43.65643520293576,-79.37758637997793,Ramen Restaurant
1093,M5B,43.6572,-79.3783,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop
1094,M5B,43.6572,-79.3783,Jazz Bistro,43.65567828473835,-79.37927565514764,Music Venue
1095,M5B,43.6572,-79.3783,Blaze Pizza,43.656518,-79.380015,Pizza Place
1096,M5B,43.6572,-79.3783,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater
1097,M5B,43.6572,-79.3783,Five Guys,43.657116518476315,-79.38085267976494,Burger Joint
1098,M5B,43.6572,-79.3783,The Senator Restaurant,43.65564091455335,-79.37919882575557,Diner
1099,M5B,43.6572,-79.3783,Ryerson Athletics Centre,43.65843443942876,-79.37929610991361,College Rec Center
1100,M5B,43.6572,-79.3783,Tokyo Smoke,43.65723,-79.38087,Coffee Shop
1101,M5B,43.6572,-79.3783,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant
1102,M5B,43.6572,-79.3783,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051,Café
1103,M5B,43.6572,-79.3783,The Grand Hotel & Suites Toronto,43.65644901207743,-79.3741100180102,Hotel
1104,M5B,43.6572,-79.3783,Banh Mi Boys,43.659292,-79.381949,Sandwich Place
1105,M5B,43.6572,-79.3783,Oakham Café,43.658077944767534,-79.37831497990125,Café
1106,M5B,43.6572,-79.3783,Ryerson Image Centre,43.65752337161094,-79.37945958709186,Art Gallery
1107,M5B,43.6572,-79.3783,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant
1108,M5B,43.6572,-79.3783,Chipotle Mexican Grill,43.65686,-79.38091,Mexican Restaurant
1109,M5B,43.6572,-79.3783,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
1110,M5B,43.6572,-79.3783,CF Toronto Eaton Centre,43.654446920401455,-79.38095230798749,Shopping Mall
1111,M5B,43.6572,-79.3783,Samsung Experience Store (Eaton Centre),43.65564777812532,-79.3810108074576,Electronics Store
1112,M5B,43.6572,-79.3783,Solei Tanning Salon,43.654734082347616,-79.38024826065258,Tanning Salon
1113,M5B,43.6572,-79.3783,Kinton Ramen,43.660631695006714,-79.37887964897601,Ramen Restaurant
1114,M5B,43.6572,-79.3783,Lake Devo,43.6569936860937,-79.37689788366988,Lake
1115,M5B,43.6572,-79.3783,Crepe Delicious,43.654536488277245,-79.38088885547485,Fast Food Restaurant
1116,M5B,43.6572,-79.3783,306 Yonge Street - Jordan Store,43.65649471160899,-79.38101531134684,Sporting Goods Shop
1117,M5B,43.6572,-79.3783,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
1118,M5B,43.6572,-79.3783,Barberian's Steak House,43.65775512925926,-79.38217741375935,Steakhouse
1119,M5B,43.6572,-79.3783,Citrus Restaurant & Lounge @ The Grand Hotel,43.65627304573888,-79.37422062269164,Lounge
1120,M5B,43.6572,-79.3783,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub
1121,M5B,43.6572,-79.3783,Indigo,43.65351471121164,-79.38069591056922,Bookstore
1122,M5B,43.6572,-79.3783,LUSH,43.653557,-79.3804,Cosmetics Shop
1123,M5B,43.6572,-79.3783,BMV Books,43.657047061091596,-79.38166061431659,Bookstore
1124,M5B,43.6572,-79.3783,Bourbon St. Grill,43.6551351410162,-79.3808225262395,Fast Food Restaurant
1125,M5B,43.6572,-79.3783,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513,Modern European Restaurant
1126,M5B,43.6572,-79.3783,Elmwood Spa,43.6577592341367,-79.38258620521141,Spa
1127,M5B,43.6572,-79.3783,Danish Pastry House,43.654574,-79.38074,Bakery
1128,M5B,43.6572,-79.3783,Second Cup,43.65602745564191,-79.38057491935326,Coffee Shop
1129,M5B,43.6572,-79.3783,DAVIDsTEA,43.65521877547618,-79.38094518163427,Tea Room
1130,M5B,43.6572,-79.3783,Nordstrom,43.655041,-79.3809665,Clothing Store
1131,M5B,43.6572,-79.3783,MUJI,43.656024,-79.383284,Miscellaneous Shop
1132,M5B,43.6572,-79.3783,Red Lobster,43.656328,-79.383621,Seafood Restaurant
1133,M5B,43.6572,-79.3783,Ethiopiques,43.65651274304155,-79.377077748846,Ethiopian Restaurant
1134,M5B,43.6572,-79.3783,Kabul Express,43.65669146835466,-79.37664313658586,Middle Eastern Restaurant
1135,M5B,43.6572,-79.3783,The 3 Brewers,43.655474284721,-79.38041324445061,Beer Bar
1136,M5B,43.6572,-79.3783,Magic Tailor,43.65374158228865,-79.37974523881418,Clothing Store
1137,M5B,43.6572,-79.3783,SEPHORA,43.6535272,-79.3801543,Cosmetics Shop
1138,M5B,43.6572,-79.3783,Balzac's Coffee,43.65785440672277,-79.37919981155157,Coffee Shop
1139,M5B,43.6572,-79.3783,Tangerine Café,43.653936903308185,-79.37972202364307,Bank
1140,M5B,43.6572,-79.3783,Ali Basha Cafè,43.6566897,-79.3754589,Hookah Bar
1141,M5B,43.6572,-79.3783,MAC Cosmetics,43.65405547492733,-79.38071368220903,Cosmetics Shop
1142,M5B,43.6572,-79.3783,Ali Baba's - Yonge north of Dundas,43.65791597172264,-79.38168923893144,Middle Eastern Restaurant
1143,M5B,43.6572,-79.3783,Marriott Downtown at CF Toronto Eaton Centre,43.654728444284025,-79.3824216350913,Hotel
1144,M5B,43.6572,-79.3783,Smoke's Poutinerie,43.65737935238092,-79.37345459540276,Poutine Place
1145,M5B,43.6572,-79.3783,Starbucks,43.65446528594945,-79.37891894388453,Coffee Shop
1146,M5B,43.6572,-79.3783,Roots,43.65361341708363,-79.38024401664734,Clothing Store
1147,M5B,43.6572,-79.3783,Ryerson Square,43.656988428886045,-79.37689617296417,Other Great Outdoors
1148,M5B,43.6572,-79.3783,HomeSense,43.6530533,-79.3794496,Furniture / Home Store
1149,M5B,43.6572,-79.3783,Urban Outfitters,43.65441107845698,-79.38005491917738,Clothing Store
1150,M5B,43.6572,-79.3783,Trattoria Mercatto,43.65445314470199,-79.3809741075674,Italian Restaurant
1151,M5B,43.6572,-79.3783,Nordstrom Ebar,43.654648676831954,-79.38057377013143,Coffee Shop
1152,M5B,43.6572,-79.3783,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant
1153,M5B,43.6572,-79.3783,Coco Fresh Tea & Juice,43.65865989038909,-79.38204032226336,Bubble Tea Shop
1154,M5B,43.6572,-79.3783,Hard Candy Fitness,43.659556180497816,-79.38244024080487,Gym / Fitness Center
1155,M5B,43.6572,-79.3783,EB Games,43.65529344166874,-79.38032812642462,Video Game Store
1156,M5B,43.6572,-79.3783,Hollister Co.,43.654479660102204,-79.38091371769396,Clothing Store
1157,M5B,43.6572,-79.3783,Starbucks,43.65596912045543,-79.38268426666406,Coffee Shop
1158,M5B,43.6572,-79.3783,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),43.65606287245643,-79.38369472446465,Dessert Shop
1159,M5B,43.6572,-79.3783,Marshalls,43.659308,-79.3824621,Department Store
1160,M5B,43.6572,-79.3783,Bubble Republic Tea House 奶茶黨部,43.656707495984975,-79.38416470657434,Bubble Tea Shop
1161,M5B,43.6572,-79.3783,Paramount Fine Foods,43.65502870847598,-79.38024513018975,Middle Eastern Restaurant
1162,M5B,43.6572,-79.3783,Panago,43.65825817735338,-79.38431282558368,Pizza Place
1163,M5B,43.6572,-79.3783,Bath & Body Works,43.65418247138001,-79.38094783233447,Distribution Center
1164,M5B,43.6572,-79.3783,Katsuya,43.65986035759321,-79.37878806223506,Japanese Restaurant
1165,M5B,43.6572,-79.3783,KAKA,43.65745745164475,-79.38419169987876,Japanese Restaurant
1166,M5B,43.6572,-79.3783,Victoria's Secret PINK,43.65335746417248,-79.3806734813237,Lingerie Store
1167,M5B,43.6572,-79.3783,GB Hand-Pulled Noodles,43.65643422548463,-79.3837827356398,Chinese Restaurant
1168,M5B,43.6572,-79.3783,VISA Screening Room #TIFF,43.6534148270092,-79.37845854142398,Movie Theater
1169,M5B,43.6572,-79.3783,Vans,43.654825509733335,-79.38024076741966,Shoe Store
1170,M5B,43.6572,-79.3783,Shisha&Co,43.6567479206269,-79.37433722726891,Smoke Shop
1171,M5B,43.6572,-79.3783,Jack Astor's Bar & Grill,43.65601939992059,-79.38032551379719,Restaurant
1172,M5B,43.6572,-79.3783,Second Cup,43.652980800725366,-79.3774078337122,Café
1173,M5B,43.6572,-79.3783,Starbucks,43.659509,-79.382132,Coffee Shop
1174,M5B,43.6572,-79.3783,Victoria's Secret,43.65320588119187,-79.38052200729167,Lingerie Store
1175,M5B,43.6572,-79.3783,lululemon athletica,43.6532862,-79.3807642,Clothing Store
1176,M5B,43.6572,-79.3783,Good Earth Coffeehouse,43.65685033174256,-79.37471866607666,Coffee Shop
1177,M5B,43.6572,-79.3783,Reds Midtown Tavern,43.659128249470015,-79.38226565563255,Wine Bar
1178,M5B,43.6572,-79.3783,Fine Asian Bowl,43.6553866,-79.3803264,Vietnamese Restaurant
1179,M5B,43.6572,-79.3783,Starbucks,43.65907956058055,-79.38056191501433,Coffee Shop
1180,M5B,43.6572,-79.3783,Tim Hortons,43.65690736298195,-79.3773287381231,Coffee Shop
1181,M5B,43.6572,-79.3783,Imperial Pub,43.656254269765554,-79.37895528846455,Pub
1182,M5B,43.6572,-79.3783,It's All Grk,43.65678120012301,-79.37682835542365,Greek Restaurant
1183,M5B,43.6572,-79.3783,The Saint James Hotel,43.659398011456965,-79.38093249633705,Hotel
1184,M5B,43.6572,-79.3783,Fran's,43.65426474929814,-79.37912005538317,Diner
1185,M5B,43.6572,-79.3783,Ryerson Theatre,43.65941278506566,-79.37999674976807,Movie Theater
1186,M5B,43.6572,-79.3783,The Ram in the Rye,43.65794559312108,-79.37783573199916,Bar
1187,M5B,43.6572,-79.3783,Bed Bath & Beyond,43.6596432,-79.3827044,Furniture / Home Store
1188,M5C,43.6513,-79.3756,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant
1189,M5C,43.6513,-79.3756,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
1190,M5C,43.6513,-79.3756,Pearl Diver,43.651481290733734,-79.37359954211877,Gastropub
1191,M5C,43.6513,-79.3756,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
1192,M5C,43.6513,-79.3756,GEORGE Restaurant,43.65334645635036,-79.3744449051126,Restaurant
1193,M5C,43.6513,-79.3756,Fahrenheit Coffee,43.65238358726612,-79.37271903848271,Coffee Shop
1194,M5C,43.6513,-79.3756,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
1195,M5C,43.6513,-79.3756,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
1196,M5C,43.6513,-79.3756,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
1197,M5C,43.6513,-79.3756,Mystic Muffin,43.652483550499326,-79.37265472845176,Middle Eastern Restaurant
1198,M5C,43.6513,-79.3756,Dineen Coffee,43.650497,-79.378765,Café
1199,M5C,43.6513,-79.3756,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
1200,M5C,43.6513,-79.3756,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
1201,M5C,43.6513,-79.3756,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
1202,M5C,43.6513,-79.3756,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1203,M5C,43.6513,-79.3756,Terroni,43.650927,-79.375602,Italian Restaurant
1204,M5C,43.6513,-79.3756,Triple A Bar (AAA),43.65165840099557,-79.3727201723461,BBQ Joint
1205,M5C,43.6513,-79.3756,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
1206,M5C,43.6513,-79.3756,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
1207,M5C,43.6513,-79.3756,The Poet Cafe,43.65063683072023,-79.37127573699792,Café
1208,M5C,43.6513,-79.3756,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
1209,M5C,43.6513,-79.3756,Berczy Park,43.64804835388851,-79.3751722909452,Park
1210,M5C,43.6513,-79.3756,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
1211,M5C,43.6513,-79.3756,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
1212,M5C,43.6513,-79.3756,Café Plenty,43.6491179354577,-79.37831288380438,Café
1213,M5C,43.6513,-79.3756,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
1214,M5C,43.6513,-79.3756,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
1215,M5C,43.6513,-79.3756,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
1216,M5C,43.6513,-79.3756,The George Street Diner,43.65297,-79.371467,Diner
1217,M5C,43.6513,-79.3756,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
1218,M5C,43.6513,-79.3756,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
1219,M5C,43.6513,-79.3756,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1220,M5C,43.6513,-79.3756,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
1221,M5C,43.6513,-79.3756,St. James Park,43.6504248002309,-79.3723109702051,Park
1222,M5C,43.6513,-79.3756,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
1223,M5C,43.6513,-79.3756,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
1224,M5C,43.6513,-79.3756,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
1225,M5C,43.6513,-79.3756,Bulk Barn,43.64999368528393,-79.37009943145777,Grocery Store
1226,M5C,43.6513,-79.3756,Olympic Cheese,43.64870154739154,-79.37154069441475,Cheese Shop
1227,M5C,43.6513,-79.3756,LUSH,43.653557,-79.3804,Cosmetics Shop
1228,M5C,43.6513,-79.3756,Indigo,43.65351471121164,-79.38069591056922,Bookstore
1229,M5C,43.6513,-79.3756,Crepe It Up!,43.64873614340388,-79.37162306748482,Creperie
1230,M5C,43.6513,-79.3756,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
1231,M5C,43.6513,-79.3756,Scheffler's Deli,43.648643353516086,-79.37153681663685,Cheese Shop
1232,M5C,43.6513,-79.3756,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
1233,M5C,43.6513,-79.3756,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
1234,M5C,43.6513,-79.3756,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
1235,M5C,43.6513,-79.3756,Apple Eaton Centre,43.6528177,-79.3806173,Electronics Store
1236,M5C,43.6513,-79.3756,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
1237,M5C,43.6513,-79.3756,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
1238,M5C,43.6513,-79.3756,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
1239,M5C,43.6513,-79.3756,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
1240,M5C,43.6513,-79.3756,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
1241,M5C,43.6513,-79.3756,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1242,M5C,43.6513,-79.3756,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
1243,M5C,43.6513,-79.3756,Victoria's Secret PINK,43.65335746417248,-79.3806734813237,Lingerie Store
